,0
53081,POS
88415,NEG
13607,NEG
92451,POS
45144,POS
31831,NEU
77937,NEU
22519,NEG
46048,POS
96573,NEU
22147,NEG
96384,POS
81874,NEG
92066,NEU
18004,NEG
51297,NEG
82360,NEG
84107,NEG
27618,NEG
10265,NEU
17197,NEG
83888,NEG
66522,NEG
16218,NEG
70133,NEG
42791,NEU
96217,NEU
45571,NEG
41937,NEG
12740,NEU
99246,NEG
69559,NEG
96426,POS
74707,NEU
16183,NEG
44485,POS
27991,NEG
66082,NEG
81121,NEU
54703,NEU
20030,NEG
34788,NEU
69790,NEG
28181,NEU
96959,NEU
72116,NEG
66931,NEG
40024,POS
45172,NEG
88037,NEG
99294,NEG
46894,POS
58507,POS
13005,NEU
90423,NEG
33515,POS
68638,NEU
11093,NEG
33055,POS
42705,NEG
68169,NEG
64201,NEG
25377,NEG
74927,NEG
71268,NEG
62686,POS
22401,NEU
78618,NEG
18186,NEG
41948,NEG
80715,NEU
77630,NEG
17324,NEU
79058,NEG
27650,NEG
37815,NEG
20778,NEU
14074,POS
80706,NEG
33037,POS
67662,NEG
29754,NEG
87249,NEG
13127,NEG
90113,NEG
34126,NEG
11936,NEG
89569,NEU
65182,NEG
38111,NEU
27110,NEG
91002,NEG
47078,NEG
30132,NEU
58215,NEG
85172,NEU
89548,NEU
48808,NEG
93405,POS
95982,NEG
50540,NEG
67891,NEG
82672,NEG
97856,NEU
47975,NEG
66279,NEG
76729,NEU
23242,POS
73927,NEG
60420,NEU
35083,NEG
84953,NEU
73376,POS
47309,NEU
23940,NEG
69596,NEG
47815,NEG
33279,NEG
85553,NEG
13537,NEG
82023,NEG
58976,NEG
43619,NEG
78426,POS
33657,NEU
46865,NEG
21473,POS
93574,POS
25175,POS
98757,NEG
30943,NEG
93313,NEG
58934,NEU
92663,POS
57756,NEG
64441,NEG
60685,NEG
92198,NEG
80736,POS
20702,NEG
32200,NEG
60939,NEG
26970,POS
30803,POS
87692,NEG
63840,NEG
60522,NEU
11865,NEG
97312,NEG
80467,NEG
74555,NEG
51950,NEU
52632,NEG
65081,NEG
11494,NEG
22500,NEU
11616,NEG
53803,NEG
69898,NEG
11697,NEU
24415,NEG
35474,POS
31242,NEG
44940,NEG
97891,NEG
83394,NEU
72850,NEG
20384,NEG
24493,NEU
40619,NEG
40899,NEU
85432,POS
99289,NEG
70375,NEG
45592,NEG
93627,NEG
24644,NEG
99306,POS
80691,NEU
38963,POS
29627,POS
21336,NEG
43919,NEG
71493,NEG
62612,NEG
91561,NEU
35651,NEG
90150,NEG
62393,NEG
70288,NEG
63341,NEG
13108,NEU
51454,NEG
71122,NEU
40131,NEU
43345,POS
93541,NEG
36339,NEG
24151,NEG
76414,NEG
70862,NEG
51246,NEG
27251,NEG
52388,NEG
38775,POS
61513,NEU
92373,NEU
94685,NEG
84702,NEG
57402,NEU
19954,NEU
79755,NEG
33965,NEG
89316,NEU
57449,POS
49289,NEG
81420,NEG
79215,NEG
15188,NEU
27537,NEG
99161,NEG
67170,NEG
69516,POS
70987,NEG
61904,NEG
26138,NEU
25091,NEG
76362,NEG
58171,NEG
18314,NEG
90363,NEU
70334,NEU
17281,NEU
39929,NEG
86366,NEG
61944,NEG
23193,NEG
62590,NEG
10668,NEG
18622,NEU
49371,NEU
46354,NEG
82730,NEU
22955,NEG
10054,NEG
38508,NEG
69633,NEG
92277,NEG
29928,NEG
89144,NEG
46365,NEG
31306,NEU
75928,NEG
88002,POS
92561,POS
48384,NEG
69418,NEG
67765,NEU
17631,NEU
81439,NEG
41543,NEU
65556,NEU
40597,NEG
11050,NEG
31005,POS
20618,NEG
54059,NEG
65122,NEG
51765,NEG
76187,NEG
34900,NEG
86963,NEG
25139,POS
81008,NEU
61760,NEG
65353,NEU
51828,NEG
71735,NEU
38799,POS
80722,NEU
60399,NEU
56563,NEG
24398,NEG
40868,NEG
55574,NEU
79621,POS
42061,NEG
65842,NEG
15570,NEG
45129,NEG
31654,POS
80375,NEG
32629,NEG
25521,NEG
74840,NEG
21909,NEU
75745,NEG
61781,NEG
95161,NEG
40502,NEG
83208,NEU
14571,NEG
19557,NEU
27023,NEG
45143,POS
97389,NEG
10659,NEU
84680,NEU
24344,POS
45033,NEG
41994,NEU
45134,NEG
16036,POS
80628,POS
95640,NEG
50180,NEG
36817,NEG
55923,POS
36981,POS
49122,NEU
86742,NEG
79224,NEU
21220,NEU
99051,NEU
67324,NEG
15731,NEG
56057,NEU
84548,NEG
27235,NEU
23029,NEG
36578,NEG
49549,NEG
16410,NEG
54014,NEG
91171,NEG
24222,NEU
21490,NEG
11848,NEU
22091,NEU
80114,NEG
31207,NEU
48870,NEG
12604,NEU
28760,NEG
55558,NEU
41825,NEG
79518,NEG
89064,NEG
11305,NEG
54676,NEG
12780,POS
34214,NEG
67813,NEG
39651,POS
88705,POS
48800,NEG
45985,NEU
26147,POS
31786,NEU
88866,NEG
76963,NEG
34534,NEU
65327,NEG
67709,NEG
68714,NEU
59929,NEG
61109,NEG
80372,NEG
24515,POS
41060,POS
32697,NEG
21191,NEU
12136,NEG
53524,POS
43242,NEG
14386,NEG
94526,POS
65267,NEG
61457,NEG
27901,NEG
27837,POS
68412,POS
71740,NEG
82837,NEG
78986,NEU
83343,POS
37636,NEG
99854,NEG
86308,NEG
92499,NEG
21177,NEG
26240,POS
73896,NEG
73648,NEG
68791,NEG
22252,NEU
91187,NEG
82053,NEG
26745,NEG
53036,NEG
83283,NEG
80398,NEG
36736,POS
95345,NEG
75870,NEG
36836,NEU
73992,POS
90412,NEG
24188,NEG
60857,NEU
20592,NEG
46796,POS
22949,NEU
16776,NEG
19266,NEU
41925,POS
19190,NEG
17168,POS
24163,NEG
26704,NEU
16452,POS
68655,NEG
67502,NEG
47662,NEG
78604,NEG
44327,NEG
49252,NEU
55371,NEG
20456,NEU
89821,NEG
78758,NEG
74822,NEG
85112,NEU
61580,NEG
95589,POS
65370,NEG
22109,NEU
86776,NEG
46437,NEG
87955,NEG
72873,NEG
75036,NEG
39999,NEU
17004,NEG
72323,NEG
19873,NEU
78359,NEU
98957,POS
38008,NEG
89639,POS
39139,NEG
64838,NEG
37089,POS
67367,NEG
80158,NEU
74999,NEU
86171,NEG
85801,NEG
69197,NEG
41832,NEU
99894,NEU
20776,NEG
46756,NEU
48049,POS
53020,NEG
11104,NEG
51041,NEG
80671,NEG
61288,NEU
14420,NEG
60350,NEU
39393,NEG
78456,NEG
63717,NEG
35867,NEU
25753,NEG
95592,POS
22837,NEG
44986,POS
59567,POS
44879,NEG
69217,NEG
37058,NEG
57819,NEG
92648,NEG
42300,NEG
48344,POS
70946,NEU
58224,NEG
18574,NEU
10980,NEU
21353,POS
91935,NEG
49907,NEU
70171,NEG
33734,NEG
78573,NEG
22285,NEU
55009,NEG
74373,NEU
99396,NEG
54948,POS
40533,POS
33003,NEG
58387,NEU
30020,NEG
45686,NEG
99667,NEG
45036,POS
31264,NEG
16623,NEG
33918,NEU
34147,POS
44698,NEG
61507,NEG
46563,NEG
24462,NEG
19830,NEU
61901,NEG
84330,NEU
41145,NEG
97783,NEG
41241,NEG
75579,POS
31947,NEG
68548,NEG
25455,NEG
38532,NEU
59861,NEG
95874,NEG
76732,NEG
14657,POS
17339,NEU
84144,POS
98423,NEG
70891,NEU
29787,POS
25926,NEG
96366,NEG
64863,NEG
28411,POS
14391,NEU
67511,NEG
65402,NEU
12459,NEU
49433,NEG
12840,NEG
92674,NEG
94489,NEU
56430,NEG
12558,NEG
82767,NEG
13316,NEG
33397,POS
38843,NEG
44573,NEG
61896,NEG
26357,NEG
25369,NEU
85713,NEU
33663,NEG
97258,POS
28887,NEG
32754,NEG
66452,NEG
31136,NEU
21892,POS
84285,NEU
86594,NEG
44243,NEU
19420,POS
25385,NEG
82616,NEG
39893,NEG
53261,NEG
73270,NEU
25562,NEG
62372,NEU
74541,POS
49468,NEG
17773,NEG
37458,POS
53980,NEG
87193,POS
70908,NEG
98321,NEG
19432,NEG
11562,POS
49001,NEG
11805,NEG
37123,NEG
73913,NEU
12337,NEG
26789,POS
30177,NEG
55254,NEG
46785,NEG
52085,NEG
85351,NEG
37632,NEG
90080,NEG
86813,NEG
24268,NEG
68382,NEU
41812,NEG
97218,NEG
70993,NEG
26951,POS
73227,POS
92682,NEU
11515,NEG
61705,NEG
64574,NEG
64137,POS
88778,NEU
99587,NEG
85714,NEG
92997,NEG
53393,NEG
83251,NEG
28973,POS
88008,POS
22388,NEG
10144,NEU
77680,NEG
11342,NEU
47669,NEU
64750,POS
76380,NEU
51664,NEG
74550,POS
56573,NEU
13602,NEU
68693,NEG
98510,NEG
21497,POS
78188,NEG
28385,NEU
11729,NEG
56764,NEG
84118,NEU
24125,NEU
86053,NEU
87717,NEU
29798,NEG
76511,NEG
51362,NEG
12441,POS
77690,POS
40206,POS
72117,NEU
86480,POS
30643,NEG
82552,NEG
48090,NEG
20131,NEG
12327,NEG
89687,NEU
28080,NEU
39013,NEU
71022,NEG
66334,NEG
34967,POS
51312,NEG
79802,NEG
75064,NEU
31995,NEG
42940,NEU
16140,NEU
63839,NEU
98684,NEG
86737,NEG
74998,NEG
80097,POS
62213,NEG
85132,NEG
74152,NEG
14317,NEG
91045,NEG
25978,POS
28835,POS
77255,NEG
44031,NEG
32874,NEG
94418,NEG
91613,NEU
10742,NEG
44195,NEU
97132,NEU
89602,NEG
21450,NEU
55456,NEU
89914,NEU
21918,NEG
26495,NEG
40193,NEG
15840,NEG
54158,POS
54316,NEG
96815,NEG
40539,NEU
31547,NEG
26366,NEG
89659,NEG
68893,NEG
63003,NEG
86698,NEG
21634,NEU
17153,NEG
56481,NEG
39156,NEG
71861,NEG
47224,NEG
28563,NEU
10810,NEG
62891,NEU
86757,NEG
67026,NEG
32560,NEG
48387,POS
99208,NEG
76859,NEU
10964,POS
48083,NEG
15589,POS
69999,NEG
46519,POS
51555,NEG
10813,NEG
25223,NEG
65835,NEG
22428,NEG
19089,POS
53603,NEG
71799,NEG
88584,NEG
67311,POS
75610,NEG
12523,NEG
82716,NEG
24235,NEG
77153,NEU
85495,NEG
92478,NEG
76206,NEG
20877,NEG
47848,NEU
93354,NEU
20257,NEG
19694,NEU
63232,NEG
73267,NEG
10686,POS
68556,NEG
89527,POS
53827,NEG
97943,NEG
94216,NEG
42732,NEG
99325,NEU
90601,NEG
13388,NEG
11975,POS
54258,POS
61148,NEU
37619,POS
12747,NEG
29852,NEG
68829,NEG
88714,NEU
94181,NEG
55366,NEG
72884,NEG
92366,NEG
72473,POS
39039,NEG
42224,NEG
83770,NEG
74788,POS
75971,POS
36473,NEU
73659,NEU
85173,NEG
96805,NEG
69708,POS
72561,NEG
64193,NEU
63385,NEG
73857,POS
96237,NEG
76828,NEG
99067,NEU
34498,NEG
43884,NEG
76020,NEG
57722,NEG
58415,NEG
23195,NEG
92519,NEU
11924,NEG
69260,NEG
30186,NEG
48232,POS
95836,NEG
43466,NEG
63057,POS
72328,NEU
13789,POS
86956,NEG
18082,NEG
94883,NEG
16290,NEU
17746,POS
32824,NEG
11628,NEG
43235,NEU
63916,POS
35594,NEU
83202,NEG
93039,NEU
42742,POS
97692,NEG
19481,POS
14655,NEG
90880,NEU
72860,NEU
70149,NEU
59737,NEU
11662,POS
66726,NEG
76857,NEU
66102,POS
66542,NEU
69006,NEG
92199,NEG
12564,NEU
44661,NEG
18931,NEG
77459,NEG
77404,NEU
88200,NEG
33624,NEG
73197,NEG
61163,POS
54190,NEG
36515,NEU
28037,NEU
77430,NEU
75815,POS
79156,NEG
84367,NEG
61634,NEG
77016,POS
84499,NEG
17205,NEG
45789,NEG
50151,NEG
87290,NEU
19742,NEG
86332,NEG
36225,NEG
99475,NEU
61922,POS
37301,NEG
43323,NEG
59918,NEU
37666,NEG
16225,NEG
77905,NEG
50445,NEG
16705,NEG
83365,NEG
28748,NEG
94596,NEU
85250,NEG
94475,NEG
34150,NEG
83400,POS
84081,NEG
11244,NEG
71015,POS
84413,NEG
37397,NEG
71649,NEG
20841,NEG
45987,POS
69737,POS
90959,NEG
42904,POS
32598,NEU
37865,POS
69084,NEG
43964,NEU
97745,NEG
86716,POS
21033,NEG
66832,NEG
73518,POS
51204,NEG
93164,NEG
98218,POS
94976,NEG
55677,POS
17250,POS
61083,NEG
39742,NEG
72262,NEG
28996,POS
20121,NEG
64713,POS
63482,NEG
33567,NEU
22965,NEG
11132,NEU
87416,NEG
56034,NEG
34461,POS
90041,NEG
93038,NEG
98824,NEG
99696,NEG
17500,NEU
95338,NEG
67210,POS
82921,NEG
27429,NEG
46552,NEG
15923,NEG
27014,NEU
30530,NEG
13876,POS
60133,NEU
83681,NEG
96874,NEU
65507,NEG
78910,POS
46363,POS
68123,NEU
22452,NEU
15565,NEG
64376,NEU
12588,NEU
34263,NEG
65773,NEG
95457,NEU
24930,NEG
15938,NEU
45712,NEU
70840,NEG
53563,NEG
59432,POS
21454,POS
83155,NEG
69576,NEU
49139,NEG
76669,NEU
58995,NEG
88490,NEU
77101,NEG
86917,POS
78472,POS
17798,NEU
71873,POS
30247,NEU
81150,NEG
46444,NEG
60587,NEG
70569,NEG
59200,NEU
30900,NEG
44546,NEG
53982,POS
37884,NEG
15079,NEG
51628,NEG
30899,NEG
99680,NEU
38628,POS
40110,NEG
50310,NEU
84101,POS
84876,NEU
57425,NEG
83262,NEU
46777,NEG
54053,NEG
15998,NEG
62945,NEG
96457,NEG
85977,NEU
70841,NEG
46139,NEG
99009,NEU
66388,POS
91217,NEG
91994,NEG
58751,NEG
80947,NEU
99253,NEU
40386,NEG
58742,NEG
39752,NEG
25262,POS
17703,POS
98916,NEG
18709,NEG
26026,NEG
32190,NEG
27550,NEG
68539,NEU
93643,NEU
99120,NEU
24040,NEG
85436,POS
73516,NEG
88905,NEG
52955,POS
33452,NEU
13276,POS
26462,NEU
94339,NEU
23786,NEU
27371,POS
88670,NEU
54391,NEU
42112,NEG
37740,NEG
72405,NEG
20780,NEG
38820,POS
82913,POS
97383,NEG
21397,NEU
51738,POS
47445,NEG
27158,NEG
26382,POS
17183,NEG
10595,NEU
49481,NEU
37949,POS
96729,NEU
42325,NEG
21748,NEU
24316,NEG
19516,POS
79383,NEU
64857,NEU
89936,NEU
90362,NEG
75620,NEU
24907,POS
26259,NEU
76095,POS
11557,POS
51963,NEU
15180,NEG
58026,NEU
26432,POS
76565,NEG
91588,NEU
58033,NEU
81352,NEG
33133,NEU
96661,NEU
91036,NEG
56581,NEG
22882,NEG
66377,NEU
40842,NEG
73612,NEG
45709,POS
21338,NEU
15630,POS
15815,NEG
53858,POS
89606,POS
30942,NEU
56973,POS
24049,NEG
79204,NEG
46229,NEG
93101,NEG
42196,NEU
38084,NEG
67973,NEU
72071,NEG
34669,NEG
66054,POS
15607,NEU
13959,POS
34575,NEG
27546,NEG
69203,NEU
86385,NEG
20357,NEG
83011,NEG
80059,NEG
52104,NEG
29531,NEG
52445,NEG
12746,NEU
10991,NEG
63725,NEU
57135,NEG
11284,NEU
57107,NEU
72369,NEG
84879,POS
42192,NEG
20034,NEG
39516,POS
43587,NEG
10684,NEG
76394,POS
76692,POS
41553,NEG
48839,NEU
38718,POS
56048,NEG
18997,NEU
36720,NEU
51656,NEU
62986,NEG
24430,NEG
19563,NEU
19836,NEG
31033,NEU
70051,NEG
73642,POS
10727,NEG
73442,NEU
59758,NEG
11781,NEU
11645,NEG
91116,POS
86437,POS
86268,NEG
21643,NEU
72274,NEG
95198,NEG
31550,NEG
21524,NEG
84579,NEG
26291,NEU
72424,NEU
28744,NEU
59961,NEU
59519,NEU
51386,NEG
76052,POS
14837,NEU
57295,POS
74610,NEU
55653,NEG
10918,NEU
57541,NEG
55318,NEU
80965,NEG
14051,NEG
25125,NEG
81974,POS
76797,POS
57494,NEG
49441,NEG
78266,POS
31401,NEU
80020,POS
61295,NEG
45518,NEG
53351,NEG
51610,NEU
26758,NEU
30718,NEG
25463,NEG
82558,NEU
85613,NEG
36875,NEU
86142,NEU
87711,NEG
51626,NEU
59423,NEG
80555,POS
85830,POS
29102,NEU
85886,NEG
54621,NEG
80397,NEG
76937,NEG
68875,POS
89591,POS
67926,NEG
41588,NEU
18091,NEG
56205,POS
24467,POS
47245,POS
32851,NEU
86982,NEG
95247,POS
74211,POS
51948,NEG
28196,NEG
71881,NEG
50376,NEU
64161,NEU
45304,NEG
22248,NEU
27228,NEG
57326,NEG
97729,POS
24957,NEG
68774,POS
43350,NEG
41709,POS
71063,NEU
92516,POS
85100,POS
89661,POS
47898,NEG
88523,NEU
19321,NEG
26042,NEG
16694,POS
88221,NEU
30357,NEG
11021,NEG
26763,POS
59708,POS
78244,NEG
11813,NEG
16468,POS
75637,POS
71071,NEG
17714,NEG
97610,NEG
63048,NEG
30075,NEG
74237,NEG
60466,NEG
25685,NEG
16333,NEG
78417,POS
78760,NEU
78261,NEG
40790,NEG
63775,NEG
44108,NEU
98949,NEG
74414,POS
51525,NEU
84550,NEU
19499,POS
23530,POS
84034,POS
79051,NEU
93740,NEU
54366,POS
57284,NEG
82565,NEU
59700,NEG
13433,NEG
80197,NEG
90353,NEG
36496,POS
93321,NEG
79309,NEG
80637,NEU
50793,NEG
84239,NEU
47834,NEG
65426,NEU
81354,POS
14479,NEG
47696,NEG
75438,NEU
11699,NEG
62379,NEG
71294,NEG
55633,NEG
43864,NEU
40013,NEG
30399,NEU
47886,NEG
87934,POS
46232,NEU
21869,NEU
35976,NEU
59337,POS
57732,NEU
17563,NEG
55899,POS
47396,NEU
46717,POS
78260,NEU
22695,NEG
27455,NEU
83466,NEG
48657,NEG
89635,NEG
52335,POS
27360,NEU
53971,NEU
89603,NEG
86611,NEG
44222,NEU
41078,NEG
44625,NEU
21197,POS
12193,NEG
73484,POS
96283,POS
78289,NEG
29485,NEU
67024,NEG
97430,NEU
63985,NEG
65505,NEU
29697,POS
26695,NEU
86529,NEG
37332,POS
80612,POS
89438,NEG
68755,NEU
53675,NEU
31195,POS
20522,NEG
52866,NEU
65428,POS
94260,NEG
93256,NEG
78364,NEU
70324,NEG
96847,NEU
89329,NEU
40929,POS
24798,NEU
99947,NEG
94203,POS
11100,NEG
83240,NEG
14591,POS
66094,POS
59164,NEU
90036,NEG
24047,NEU
81890,NEG
26010,NEG
72037,NEG
56312,POS
10860,NEG
38829,NEG
78301,NEG
56599,NEG
94607,NEG
72531,POS
37214,NEG
84952,POS
98575,NEG
58342,NEG
53914,POS
76324,NEU
18730,POS
39429,NEG
72893,NEG
18786,NEG
61004,NEG
46603,NEU
73236,NEG
35785,POS
84045,NEG
67049,NEG
57804,POS
82273,NEG
68340,NEU
78646,NEU
13582,NEU
36455,POS
98994,NEG
92967,POS
70762,NEG
98216,NEG
42113,POS
61889,NEG
30365,NEG
68518,NEG
37649,NEG
21394,NEG
14582,NEU
88487,POS
21714,POS
50821,NEG
57793,NEU
55400,NEU
59751,NEG
66470,NEU
92215,NEG
11122,NEG
87139,POS
17311,NEU
89392,NEU
22311,NEG
88188,POS
35503,NEG
75125,NEG
49210,POS
21354,NEG
48965,NEU
88939,NEG
22594,NEU
45855,POS
59159,NEG
77395,POS
90492,POS
19410,NEG
67211,NEG
35940,NEU
33394,NEG
96543,POS
45271,NEU
56513,NEG
59691,NEG
34864,POS
97956,NEG
49164,POS
14273,NEG
38323,NEG
84848,NEG
41997,NEG
56637,POS
65514,NEG
19815,NEU
36737,POS
97410,NEG
18782,POS
77746,NEG
42925,NEU
17704,NEG
61674,NEU
42419,NEU
83463,NEU
39860,NEG
93586,NEU
22189,POS
39918,NEG
51726,NEU
86382,NEU
20568,NEG
14923,NEU
53787,POS
53660,POS
61551,NEU
21826,NEG
80230,POS
24974,POS
56257,NEG
61311,POS
79934,NEG
96418,POS
55048,NEG
77625,NEG
10252,NEG
63128,NEG
70740,NEU
34034,NEU
92341,NEU
84419,NEG
72634,NEG
18825,POS
70424,NEU
35265,NEG
44869,POS
22047,NEG
66950,NEG
57443,NEG
76833,NEG
22502,POS
44206,POS
82044,NEG
24929,NEG
55832,NEG
32056,NEG
76339,NEU
21266,POS
83591,NEU
67841,NEG
93576,POS
44218,NEG
51732,POS
74605,NEU
58487,POS
74006,NEU
94427,NEG
96594,NEG
85447,POS
62689,NEG
72609,NEU
25047,NEG
35968,NEU
99924,POS
34665,POS
45053,NEU
56232,NEU
62051,POS
69036,POS
14516,NEU
29514,NEG
75770,NEG
89749,NEU
25138,NEU
15866,NEG
91659,POS
30657,POS
57185,NEG
33172,NEG
71506,POS
49079,NEG
91430,NEG
29203,NEG
66750,NEG
27913,NEG
94816,POS
54004,NEG
41609,NEG
74157,POS
65187,POS
42656,NEG
53325,NEG
48503,POS
36871,POS
10417,POS
10611,POS
66771,NEU
23461,NEG
71455,POS
46410,NEG
48142,POS
58191,NEU
65968,NEU
26072,NEG
16856,NEU
89200,NEG
57869,NEG
45269,NEG
85583,NEG
88398,NEU
50667,NEU
90222,NEU
74235,NEU
52352,POS
95106,POS
16717,NEU
37049,NEU
58975,POS
62938,NEG
15437,NEG
21198,NEU
66623,NEU
91472,NEG
27211,NEG
98531,NEG
46018,NEG
19152,NEU
43753,NEG
98685,NEG
31665,NEG
38732,NEG
47022,NEG
66074,NEG
41323,NEG
27613,NEU
61997,POS
58690,NEU
15977,NEG
31957,NEG
46983,NEG
90529,NEU
91136,NEG
76332,NEG
42929,POS
82896,POS
30424,NEU
97795,POS
22067,NEG
48738,POS
62374,NEU
95156,POS
81749,POS
68363,NEU
79756,NEU
24097,NEU
99563,NEG
92047,NEU
23542,NEG
43453,POS
69292,POS
97930,POS
28354,POS
74959,NEU
96033,NEG
80440,NEG
98096,NEU
83416,NEG
59687,NEU
86570,NEU
67418,NEG
61929,NEG
58632,NEG
51621,NEU
85309,NEG
57330,NEU
30207,POS
62237,NEG
92823,NEG
39788,NEU
48820,POS
35612,NEG
96905,NEG
34122,NEG
17100,NEG
72538,NEU
68371,NEG
24638,POS
73621,POS
79778,NEG
87617,NEU
16323,POS
90328,NEG
71350,NEG
43782,NEG
46378,POS
18357,NEU
24000,POS
51286,POS
10412,POS
84900,NEU
45147,NEU
58287,NEG
44599,POS
38726,NEG
36393,NEU
74747,POS
43173,NEG
58109,NEU
42091,NEG
29475,NEU
19296,NEU
96203,NEU
27467,NEU
42404,NEG
14972,POS
49426,POS
82638,POS
51052,NEG
32059,NEG
77649,NEU
32061,NEG
88660,NEU
63129,NEG
79653,NEG
99016,POS
57283,NEG
74797,NEG
25177,NEG
68831,NEG
60621,NEG
87428,NEG
39400,NEG
90355,NEG
38003,POS
62788,NEG
28484,NEU
91471,NEU
84343,POS
88745,NEG
70443,NEU
90402,POS
90327,NEG
85687,NEU
88177,POS
31022,NEU
65545,POS
56129,POS
51851,NEG
31997,NEG
89493,NEG
34903,NEU
40766,POS
58543,NEU
53194,NEG
79222,NEG
72401,NEG
37002,NEU
31354,NEG
99347,NEU
60713,NEG
89054,NEU
29008,NEG
96333,NEG
19770,POS
41590,POS
72523,NEG
25783,NEU
16683,POS
14640,NEU
31641,NEU
23762,POS
45984,POS
74909,NEG
88822,NEG
89432,POS
38070,POS
96397,NEU
37342,NEU
77917,NEU
31499,NEU
52547,NEG
34030,NEG
21054,POS
60546,POS
98396,POS
29882,POS
90581,NEG
69073,NEG
49338,NEG
22812,NEU
29113,NEG
13097,NEU
98816,NEG
77222,POS
95258,NEG
36892,NEG
51589,NEU
48945,NEG
74448,POS
76036,NEU
11286,POS
36500,POS
21677,POS
73105,NEG
41821,NEG
72213,NEU
14258,POS
13131,NEU
76379,NEG
25354,POS
89417,NEG
68256,NEG
78984,NEU
52080,NEG
25127,POS
48650,POS
51762,NEG
71592,NEG
28558,NEU
32141,NEG
80406,POS
73366,NEU
26454,POS
78688,NEG
76135,NEG
30778,NEG
48418,NEU
10313,NEG
78950,NEU
13993,NEU
32492,NEU
50781,NEG
22569,NEG
87317,NEU
53862,POS
89424,NEU
22470,NEU
48938,NEG
85360,POS
90032,POS
31182,POS
83464,NEU
51218,NEU
41438,NEG
72867,NEG
73439,NEG
25657,NEU
67018,NEG
50665,NEG
24583,NEG
